 Optimized Parameter
a1 = ,       0.149156
a2 = ,       0.098013
a3 = ,       0.089679
a4 = ,       0.006176
b1 = ,       0.062405
b2 = ,       0.128128
z1 = ,      83.438858
z2 = ,      11.320376
z3 = ,      83.853088
s1 = ,      19.948133
s2 = ,       4.009008
s3 = ,       3.630394
Er = ,   46602.371094
NS = ,       0.818794

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1875,   0.00000,   5.07000,   3.38630
 1876,   0.00000,   4.45000,   3.37069
 1877,   0.00000,   4.69000,   3.35485
 1878,   0.00000,   4.34000,   3.33882
 1879,   0.00000,   4.51000,   3.32260
 1880,   0.00000,   3.57000,   3.30621
 1881,   0.00000,   4.16000,   3.28968
 1882,   0.00000,   9.79000,   3.27301
 1883,   0.00000,  12.89000,   3.25622
 1884,   0.00000,   5.24000,   3.23933
 1885,   0.00000,   0.23000,   3.22235
 1886,   0.00000,   1.32000,   3.20528
 1887,   0.00000,   3.32000,   3.18815
 1888,   0.00000,   3.80000,   3.17096
 1889,   0.00000,   4.20000,   3.15372
 1890,   0.00000,   4.64000,   3.13645
 1891,   0.00000,   7.38000,   3.11914
 1892,   0.00000,   3.49000,   3.10182
 1893,   0.00000,   1.55000,   3.08448
 1894,   0.00000,   1.85000,   3.06714
 1895,   0.00000,   3.02000,   3.04980
 1896,   0.00000,   5.36000,   3.03247
 1897,   0.00000,   4.28000,   3.01515
 1898,   0.00000,   4.45000,   2.99785
 1899,   0.00000,   4.45000,   2.98058
 1900,   0.00000,   4.31000,   2.96334
 1901,   0.00000,   4.42000,   2.94613
 1902,   0.00000,   4.45000,   2.92896
 1903,   0.00000,   4.60000,   2.91183
 1904,   0.00000,   4.31000,   2.89475
 1905,   0.00000,   4.31000,   2.87771
 1906,   0.00000,   6.97000,   2.86073
 1907,   0.00000,  10.72000,   2.84381
 1908,   0.00000,  13.68000,   2.82694
 1909,   0.00000,  14.94000,   2.81014
 1910,   0.00000,  13.21000,   2.79340
 1911,   0.00000,   4.19000,   2.77672
 1912,   0.00000,   5.98000,   2.76011
 1913,   2.90000,   4.69000,   2.74890
 1914,   8.90000,   4.75000,   3.91406
 1915,   2.40000,   8.31000,   9.93761
 1916,   0.30000,  10.42000,   7.35526
 1917,   0.20000,   8.74000,   4.84315
 1918,   0.40000,   6.75000,   3.48408
 1919,   0.00000,   8.66000,   3.04691
 1920,   0.30000,   9.96000,   3.13207
 1921,   0.00000,   8.29000,   3.22123
 1922,   0.10000,   7.13000,   3.31287
 1923,   0.00000,   6.92000,   3.40553
 1924,   0.00000,   6.61000,   3.49800
 1925,   0.00000,   5.91000,   3.58931
 1926,   0.80000,   5.62000,   3.68014
 1927,   0.30000,   5.64000,   3.77013
 1928,   0.20000,   5.28000,   3.85880
 1929,   0.00000,   5.02000,   3.94540
 1930,   0.10000,   4.56000,   4.02952
 1931,   0.00000,   4.80000,   4.11067
 1932,   0.00000,   7.71000,   4.18846
 1933,   0.00000,   1.99000,   4.26262
 1934,   0.00000,   7.62000,   4.33293
 1935,   0.00000,   4.96000,   4.39928
 1936,   0.00000,   1.11000,   4.46157
 1937,   0.00000,   2.88000,   4.51980
 1938,   0.00000,   2.91000,   4.57396
 1939,   0.00000,   5.40000,   4.62411
 1940,   0.00000,   6.89000,   4.67032
 1941,   0.00000,   5.03000,   4.71267
 1942,   0.00000,   2.50000,   4.75127
 1943,   0.00000,   3.39000,   4.78623
 1944,   0.00000,   4.00000,   4.81770
 1945,   0.00000,   5.46000,   4.84580
 1946,   0.00000,   4.76000,   4.87066
 1947,   0.00000,   4.51000,   4.89243
 1948,   0.00000,   4.58000,   4.91125
 1949,   0.00000,   4.60000,   4.92726
 1950,   0.00000,   4.66000,   4.94060
 1951,   0.00000,   4.66000,   4.95141
 1952,   0.00000,   4.40000,   4.95981
 1953,   0.00000,   3.46000,   4.96593
 1954,   0.10000,   4.04000,   4.97010
 1955,   0.00000,   4.10000,   4.97238
 1956,   0.00000,   4.16000,   4.97287
 1957,   0.00000,   4.88000,   4.97166
 1958,   0.00000,   6.71000,   4.96882
 1959,   0.00000,   4.89000,   4.96445
 1960,   0.00000,   1.11000,   4.95863
 1961,   0.00000,   1.58000,   4.95143
 1962,   0.00000,   2.61000,   4.94294
 1963,   0.00000,   3.49000,   4.93323
 1964,   0.00000,   7.75000,   4.92238
 1965,   0.00000,   3.31000,   4.91044
 1966,   0.00000,   1.23000,   4.89751
 1967,   0.00000,   2.95000,   4.88362
 1968,   0.00000,   3.38000,   4.86886
 1969,   0.00000,   4.61000,   4.85327
 1970,   0.00000,   4.34000,   4.83692
 1971,   0.00000,   4.31000,   4.81985
 1972,   0.00000,   4.53000,   4.80213
 1973,   0.00000,   4.64000,   4.78378
 1974,   0.00000,   4.50000,   4.76487
 1975,   0.00000,   4.50000,   4.74543
 1976,   0.00000,   4.66000,   4.72551
 1977,   0.00000,   3.83000,   4.70514
 1978,   0.00000,   3.38000,   4.68436
 1979,   0.00000,   3.32000,   4.66320
 1980,   0.00000,   4.07000,   4.64170
 1981,   0.00000,   4.88000,   4.61988
 1982,   0.00000,   4.80000,   4.59778
 1983,   0.00000,   3.54000,   4.57543
 1984,   0.00000,   2.30000,   4.55284
 1985,   0.00000,   1.47000,   4.53004
 1986,   0.00000,   2.40000,   4.50705
 1987,   0.00000,   3.62000,   4.48390
 1988,   0.00000,   6.04000,   4.46060
 1989,   0.00000,   1.73000,   4.43718
 1990,   0.00000,   2.01000,   4.41365
 1991,   0.00000,   2.68000,   4.39002
 1992,   0.00000,   2.94000,   4.36631
 1993,   0.00000,   5.03000,   4.34254
 1994,   0.00000,   4.08000,   4.31872
 1995,   0.00000,   4.18000,   4.29486
 1996,   0.00000,   4.31000,   4.27097
 1997,   0.00000,   4.02000,   4.24707
 1998,   0.00000,   4.02000,   4.22316
 1999,   0.00000,   3.90000,   4.19925
 2000,   0.00000,   3.72000,   4.17536
 2001,   0.00000,   4.39000,   4.15149
 2002,   0.00000,   3.87000,   4.12764
 2003,   0.00000,   1.24000,   4.10383
 2004,   0.00000,   1.24000,   4.08007
 2005,   0.00000,   1.24000,   4.05635
 2006,   0.00000,   1.24000,   4.03269
 2007,   0.00000,   1.24000,   4.00909
 2008,   0.00000,   1.24000,   3.98555
 2009,   0.00000,   1.24000,   3.96208
 2010,   0.00000,   1.24000,   3.93868
 2011,   0.00000,   1.24000,   3.91536
 2012,   0.00000,   1.24000,   3.89213
 2013,   0.00000,   1.24000,   3.86898
 2014,   0.00000,   1.24000,   3.84591
 2015,   0.00000,   1.24000,   3.82294
 2016,   0.00000,   1.24000,   3.80006
 2017,   0.00000,   1.24000,   3.77727
 2018,   0.00000,   1.24000,   3.75459
 2019,   0.00000,   1.24000,   3.73200
 2020,   0.00000,   1.24000,   3.70952
 2021,   0.00000,   1.24000,   3.68714
 2022,   0.00000,   0.05000,   3.66486
 2023,   0.00000,   0.15000,   3.64270
 2024,   0.00000,   3.90000,   3.62064
 2025,   0.00000,   4.05000,   3.59868
 2026,   0.00000,   3.31000,   3.57684
 2027,   0.00000,   3.31000,   3.55511
 2028,   0.00000,   3.31000,   3.53349
 2029,   0.00000,   3.31000,   3.51199
 2030,   0.00000,   3.31000,   3.49059
 2031,   0.00000,   3.31000,   3.46932
 2032,   0.00000,   3.31000,   3.44815
 2033,   0.00000,   3.31000,   3.42710
 2034,   0.00000,   3.31000,   3.40616
 2035,   0.00000,   3.31000,   3.38534
 2036,   0.00000,   3.31000,   3.36464
 2037,   0.00000,   3.31000,   3.34405
 2038,   0.00000,   3.31000,   3.32357
 2039,   0.00000,   3.31000,   3.30321
 2040,   0.00000,   3.31000,   3.28297
 2041,   0.00000,   3.31000,   3.26284
 2042,   0.00000,   3.31000,   3.24282
 2043,   0.00000,   3.31000,   3.22293
 2044,   0.00000,   3.31000,   3.20314
 2045,   0.00000,   3.31000,   3.18347
 2046,   0.00000,   3.31000,   3.16392
 2047,   0.00000,   3.31000,   3.14448
 2048,   0.00000,   3.31000,   3.12515
 2049,   0.00000,   3.31000,   3.10594
 2050,   0.00000,   3.31000,   3.08684
 2051,   0.00000,   3.31000,   3.06785
 2052,   0.00000,   3.31000,   3.04898
 2053,   0.00000,   3.31000,   3.03021
 2054,   0.00000,   3.31000,   3.01156
 2055,   0.00000,   3.31000,   2.99302
 2056,   0.00000,   1.32000,   2.97459
 2057,   0.00000,   1.57000,   2.95627
 2058,   0.00000,   1.70000,   2.93807
 2059,   0.00000,   2.22000,   2.91997
 2060,   0.00000,   3.06000,   2.90198
 2061,   0.00000,   4.15000,   2.88409
 2062,   0.00000,   3.95000,   2.86632
 2063,   0.00000,   4.27000,   2.84865
 2064,   0.00000,   4.50000,   2.83109
 2065,   0.00000,   3.61000,   2.81364
 2066,   0.00000,   4.12000,   2.79629
 2067,   0.00000,   4.17000,   2.77905
 2068,   0.00000,   3.21000,   2.76191
 2069,   0.00000,   4.08000,   2.74488
 2070,   0.00000,   3.98000,   2.72795
 2071,   0.00000,   3.56000,   2.71113
 2072,   0.00000,   2.79000,   2.69440
 2073,   0.00000,   3.19000,   2.67778
 2074,   0.00000,   3.19000,   2.66126
 2075,   0.00000,   3.19000,   2.64484
 2076,   0.00000,   3.19000,   2.62852
 2077,   0.00000,   3.19000,   2.61230
 2078,   0.00000,   3.19000,   2.59618
 2079,   0.00000,   3.19000,   2.58016
 2080,   0.00000,   1.75000,   2.56424
 2081,   0.00000,   0.86000,   2.54842
 2082,   0.00000,   1.36000,   2.53269
 2083,   0.00000,   1.65000,   2.51706
 2084,   0.00000,   2.72000,   2.50152
 2085,   0.00000,   3.90000,   2.48608
 2086,   0.00000,   3.75000,   2.47073
 2087,   0.00000,   4.05000,   2.45548
 2088,   0.00000,   4.63000,   2.44032
 2089,   0.00000,   3.83000,   2.42526
 2090,   0.00000,   3.58000,   2.41029
 2091,   0.00000,   4.03000,   2.39541
 2092,   0.00000,   2.92000,   2.38062
 2093,   0.00000,   3.48000,   2.36592
 2094,   0.00000,   4.19000,   2.35132
 2095,   0.00000,   2.71000,   2.33680
 2096,   0.00000,   3.50000,   2.32237
 2097,   0.00000,   2.95000,   2.30803
 2098,   0.00000,   2.96000,   2.29378
 2099,   0.00000,   3.04000,   2.27962
 2100,   0.00000,   2.69000,   2.26555
 2101,   0.00000,   4.08000,   2.25156
 2102,   0.00000,   8.92000,   2.23765
 2103,   0.00000,   4.15000,   2.22384
 2104,   0.00000,   3.65000,   2.21011
 2105,   0.00000,   1.04000,   2.19646
 2106,   0.00000,   1.58000,   2.18290
 2107,   0.00000,   1.85000,   2.16942
 2108,   0.00000,   1.85000,   2.15602
 2109,   0.00000,   2.88000,   2.14271
 2110,   0.00000,   3.46000,   2.12948
 2111,   0.00000,   4.13000,   2.11633
 2112,   0.00000,   4.80000,   2.10326
 2113,   0.00000,   2.69000,   2.09027
 2114,   0.00000,   3.10000,   2.07736
 2115,   0.00000,   3.50000,   2.06453
 2116,   0.00000,   4.13000,   2.05179
 2117,   0.00000,   3.34000,   2.03912
 2118,   0.00000,   3.94000,   2.02652
 2119,   0.00000,   3.65000,   2.01401
 2120,   0.00000,   3.41000,   2.00157
 2121,   0.00000,   2.98000,   1.98921
 2122,   0.00000,   2.95000,   1.97693
 2123,   0.00000,   3.10000,   1.96472
 2124,   0.00000,   2.88000,   1.95259
 2125,   0.00000,   2.50000,   1.94053
 2126,   0.00000,   5.40000,   1.92854
 2127,   0.00000,   4.46000,   1.91663
 2128,   0.00000,   3.29000,   1.90480
 2129,   0.00000,   0.93000,   1.89303
 2130,   0.00000,   1.37000,   1.88134
 2131,   0.00000,   1.70000,   1.86973
 2132,   0.00000,   1.85000,   1.85818
 2133,   0.00000,   2.50000,   1.84670
 2134,   0.00000,   3.41000,   1.83530
 2135,   0.00000,   3.28000,   1.82396
 2136,   0.00000,   3.22000,   1.81270
 2137,   0.00000,   3.84000,   1.80151
 2138,   0.00000,   4.06000,   1.79038
 2139,   0.00000,   4.58000,   1.77932
 2140,   0.00000,   3.89000,   1.76834
 2141,   0.00000,   3.47000,   1.75741
 2142,   0.00000,   3.49000,   1.74656
 2143,   0.00000,   3.67000,   1.73578
 2144,   0.00000,   3.86000,   1.72506
 2145,   0.00000,   3.17000,   1.71440
 2146,   0.00000,   3.05000,   1.70381
 2147,   0.00000,   3.00000,   1.69329
 2148,   0.00000,   6.12000,   1.68283
 2149,   0.00000,   4.80000,   1.67244
 2150,   0.00000,   4.01000,   1.66211
 2151,   0.00000,   3.82000,   1.65185
 2152,   0.00000,   1.32000,   1.64165
 2153,   0.00000,   0.82000,   1.63151
 2154,   0.00000,   1.22000,   1.62143
 2155,   0.00000,   1.92000,   1.61142
 2156,   0.00000,   1.99000,   1.60147
 2157,   0.00000,   3.72000,   1.59158
 2158,   0.00000,   3.62000,   1.58175
 2159,   0.00000,   3.83000,   1.57198
 2160,   0.00000,   4.25000,   1.56227
 2161,   0.00000,   3.29000,   1.55262
 2162,   0.00000,   3.44000,   1.54303
 2163,   0.00000,   4.03000,   1.53351
 2164,   0.00000,   3.58000,   1.52403
 2165,   0.00000,   3.23000,   1.51462
 2166,   0.00000,   3.33000,   1.50527
 2167,   0.00000,   4.01000,   1.49597
 2168,   0.00000,   3.67000,   1.48673
 2169,   0.00000,   2.59000,   1.47755
 2170,   0.00000,   2.47000,   1.46843
 2171,   0.00000,   2.66000,   1.45936
 2172,   0.00000,   2.76000,   1.45035
 2173,   0.00000,   2.78000,   1.44139
 2174,   0.00000,   6.43000,   1.43249
 2175,   0.00000,   4.06000,   1.42364
 2176,   0.00000,   3.48000,   1.41485
 2177,   0.00000,   0.89000,   1.40611
 2178,   0.00000,   0.60000,   1.39743
 2179,   0.00000,   1.09000,   1.38880
 2180,   0.00000,   1.78000,   1.38022
 2181,   0.00000,   3.03000,   1.37169
 2182,   0.00000,   3.60000,   1.36322
 2183,   0.00000,   3.88000,   1.35480
 2184,   0.00000,   4.16000,   1.34644
