 Optimized Parameter
a1 = ,       0.129861
a2 = ,       0.092130
a3 = ,       0.071060
a4 = ,       0.026365
b1 = ,       0.105627
b2 = ,       0.168369
z1 = ,      24.357044
z2 = ,      69.882225
z3 = ,     181.698578
s1 = ,       2.889612
s2 = ,       5.905749
s3 = ,       5.659482
Er = ,   80414.484375
NS = ,       0.665571

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1887,   0.00000,   6.73000,   0.88489
 1888,   0.00000,   2.36000,   0.86630
 1889,   0.00000,   6.51000,   0.84775
 1890,   0.00000,   0.02000,   0.82928
 1891,   0.00000,   6.95000,   0.81092
 1892,   0.00000,   6.79000,   0.79271
 1893,   0.00000,   6.16000,   0.77466
 1894,   0.00000,   4.98000,   0.75681
 1895,   0.00000,   5.29000,   0.73918
 1896,   0.00000,   5.33000,   0.72178
 1897,   0.00000,   5.83000,   0.70463
 1898,   0.00000,   5.97000,   0.68774
 1899,   0.00000,   5.88000,   0.67113
 1900,   0.00000,   5.83000,   0.65480
 1901,   0.00000,   5.62000,   0.63876
 1902,   0.00000,   5.50000,   0.62303
 1903,   0.00000,   5.78000,   0.60759
 1904,   0.00000,   3.17000,   0.59246
 1905,   0.00000,   6.23000,   0.57764
 1906,   0.00000,   6.25000,   0.56312
 1907,   0.00000,   2.02000,   0.54892
 1908,   0.00000,   5.76000,   0.53502
 1909,   0.00000,   4.93000,   0.52143
 1910,   0.00000,   4.96000,   0.50815
 1911,   0.00000,   4.88000,   0.49516
 1912,   0.00000,   4.88000,   0.48248
 1913,   0.00000,   5.20000,   0.47009
 1914,   0.00000,   5.27000,   0.45800
 1915,   0.00000,   6.66000,   0.44619
 1916,   0.00000,   6.73000,   0.43466
 1917,   0.00000,   5.90000,   0.42342
 1918,   0.00000,   5.26000,   0.41245
 1919,   0.00000,   5.59000,   0.40175
 1920,   0.00000,   5.59000,   0.39131
 1921,   0.00000,   5.73000,   0.38113
 1922,   0.00000,   5.76000,   0.37120
 1923,   0.00000,   5.22000,   0.36153
 1924,   0.00000,   5.64000,   0.35209
 1925,   0.00000,   5.31000,   0.34290
 1926,   0.00000,   3.57000,   0.33394
 1927,   0.00000,   5.43000,   0.32520
 1928,   0.00000,   5.48000,   0.31669
 1929,   0.00000,   5.17000,   0.30840
 1930,   0.00000,   5.12000,   0.30032
 1931,   0.00000,   6.44000,   0.29245
 1932,   0.00000,   5.01000,   0.28478
 1933,   0.00000,   5.19000,   0.27731
 1934,   0.00000,   5.26000,   0.27003
 1935,   0.00000,   5.59000,   0.26294
 1936,   0.00000,   4.82000,   0.25603
 1937,   0.00000,   4.72000,   0.24930
 1938,   0.00000,   5.06000,   0.24275
 1939,   0.00000,   5.71000,   0.23637
 1940,   0.00000,   6.17000,   0.23015
 1941,   0.00000,   4.86000,   0.22410
 1942,   0.00000,   4.95000,   0.21821
 1943,   0.00000,   5.46000,   0.21247
 1944,   0.00000,   4.92000,   0.20687
 1945,   0.00000,   4.97000,   0.20143
 1946,   0.00000,   4.64000,   0.19613
 1947,   0.00000,   5.34000,   0.19096
 1948,   0.00000,   5.44000,   0.18594
 1949,   0.00000,   5.25000,   0.18104
 1950,   0.00000,   5.23000,   0.17627
 1951,   0.00000,   5.25000,   0.17163
 1952,   0.00000,   5.25000,   0.16711
 1953,   0.00000,   4.82000,   0.16271
 1954,   0.00000,   5.23000,   0.15842
 1955,   0.00000,   6.09000,   0.15425
 1956,   0.00000,   5.84000,   0.15018
 1957,   0.00000,   4.64000,   0.14623
 1958,   0.00000,   6.02000,   0.14237
 1959,   0.00000,   2.58000,   0.13862
 1960,   0.00000,   4.33000,   0.13497
 1961,   0.00000,   4.91000,   0.13141
 1962,   0.00000,   2.26000,   0.12795
 1963,   0.00000,   6.46000,   0.12458
 1964,   0.00000,   5.59000,   0.12129
 1965,   0.00000,   5.64000,   0.11810
 1966,   0.00000,   4.99000,   0.11498
 1967,   0.00000,   5.08000,   0.11195
 1968,   0.00000,   5.01000,   0.10900
 1969,   0.00000,   5.21000,   0.10613
 1970,   0.00000,   5.38000,   0.10333
 1971,   0.00000,   5.11000,   0.10061
 1972,   0.00000,   5.38000,   0.09795
 1973,   0.00000,   5.34000,   0.09537
 1974,   0.00000,   4.43000,   0.09286
 1975,   0.00000,   3.58000,   0.09041
 1976,   0.00000,   5.11000,   0.08803
 1977,   0.00000,   6.22000,   0.08571
 1978,   0.00000,   5.66000,   0.08345
 1979,   0.00000,   5.36000,   0.08125
 1980,   0.00000,   6.18000,   0.07910
 1981,   0.00000,   4.56000,   0.07702
 1982,   0.00000,   5.64000,   0.07499
 1983,   0.00000,   5.79000,   0.07301
 1984,   0.00000,   4.35000,   0.07109
 1985,   0.00000,   4.24000,   0.06921
 1986,   0.00000,   4.44000,   0.06739
 1987,   0.00000,   5.75000,   0.06561
 1988,   0.00000,   5.61000,   0.06388
 1989,   0.00000,   5.21000,   0.06220
 1990,   0.00000,   4.64000,   0.06056
 1991,   0.00000,   4.73000,   0.05896
 1992,   1.20000,   3.54000,   0.07835
 1993,   0.00000,   5.15000,   0.11243
 1994,   0.00000,   5.39000,   0.15628
 1995,   0.00000,   5.09000,   0.20608
 1996,   0.00000,   5.35000,   0.25889
 1997,   0.00000,   5.26000,   0.31248
 1998,   0.00000,   5.18000,   0.36521
 1999,   0.00000,   5.11000,   0.41587
 2000,   0.00000,   5.07000,   0.46361
 2001,   0.00000,   5.09000,   0.50789
 2002,   0.00000,   5.50000,   0.54834
 2003,   0.00000,   5.15000,   0.58479
 2004,   0.00000,   5.58000,   0.61720
 2005,   0.00000,   4.22000,   0.64560
 2006,   0.00000,   6.37000,   0.67013
 2007,   0.00000,   5.62000,   0.69094
 2008,   0.30000,   4.15000,   0.71346
 2009,   0.60000,   4.20000,   0.74683
 2010,   1.50000,   4.69000,   0.81307
 2011,   0.90000,   6.56000,   0.91686
 2012,   0.90000,   6.50000,   1.06061
 2013,   0.90000,   6.08000,   1.24505
 2014,   2.20000,   5.28000,   1.49234
 2015,   8.60000,   6.45000,   1.92858
 2016,   2.70000,   6.42000,   2.53737
 2017,   3.70000,   9.70000,   3.31985
 2018,   1.80000,   9.70000,   4.23915
 2019,   1.80000,  15.52000,   5.26481
 2020,   2.10000,  16.10000,   6.37701
 2021,   0.80000,  15.52000,   7.53607
 2022,   0.20000,  14.04000,   8.70112
 2023,   0.00000,  12.64000,   9.83840
 2024,   0.10000,  11.27000,  10.92531
 2025,   0.00000,   9.21000,  11.94446
 2026,   0.00000,   7.62000,  12.88442
 2027,   0.00000,   7.88000,  13.73835
 2028,   0.00000,   7.76000,  14.50300
 2029,   0.00000,   6.79000,  15.17777
 2030,   0.10000,   6.74000,  15.76586
 2031,   0.00000,   7.53000,  16.26961
 2032,   0.00000,   6.28000,  16.69254
 2033,   0.00000,   4.69000,  17.03893
 2034,   0.00000,   5.39000,  17.31356
 2035,   0.00000,   6.55000,  17.52151
 2036,   0.00000,   6.55000,  17.66793
 2037,   0.00000,   5.97000,  17.75800
 2038,   0.00000,   4.73000,  17.79676
 2039,   0.00000,   5.19000,  17.78909
 2040,   0.00000,   5.28000,  17.73963
 2041,   0.00000,   4.06000,  17.65279
 2042,   0.00000,   5.33000,  17.53268
 2043,   0.00000,   5.54000,  17.38316
 2044,   0.00000,   5.40000,  17.20779
 2045,   0.00000,   5.02000,  17.00984
 2046,   0.00000,   5.22000,  16.79234
 2047,   0.00000,   5.45000,  16.55803
 2048,   0.00000,   5.41000,  16.30944
 2049,   0.00000,   6.13000,  16.04884
 2050,   0.00000,   5.26000,  15.77828
 2051,   0.00000,   0.00000,  15.49963
 2052,   0.00000,   5.36000,  15.21456
 2053,   0.00000,   4.09000,  14.92457
 2054,   0.00000,   4.20000,  14.63100
 2055,   0.00000,   4.16000,  14.33504
 2056,   0.00000,   4.20000,  14.03775
 2057,   0.00000,   5.81000,  13.74007
 2058,   0.00000,   5.77000,  13.44284
 2059,   0.00000,   5.51000,  13.14678
 2060,   0.00000,   5.87000,  12.85252
 2061,   0.00000,   5.49000,  12.56064
 2062,   0.00000,   3.92000,  12.27161
 2063,   0.00000,   4.32000,  11.98584
 2064,   0.00000,   3.14000,  11.70370
 2065,   0.00000,   4.56000,  11.42549
 2066,   0.00000,   4.80000,  11.15146
 2067,   0.00000,   4.90000,  10.88183
 2068,   0.00000,   4.86000,  10.61677
 2069,   0.00000,   4.66000,  10.35643
 2070,   0.00000,   4.64000,  10.10090
 2071,   0.00000,   4.60000,   9.85029
 2072,   0.00000,   4.56000,   9.60464
 2073,   0.00000,   6.11000,   9.36400
 2074,   0.00000,   4.22000,   9.12839
 2075,   0.00000,   5.93000,   8.89781
 2076,   0.00000,   5.67000,   8.67225
 2077,   0.00000,   4.58000,   8.45170
 2078,   0.00000,   5.99000,   8.23611
 2079,   0.00000,   4.40000,   8.02544
 2080,   0.00000,   4.04000,   7.81965
 2081,   0.00000,   3.80000,   7.61867
 2082,   0.00000,   3.70000,   7.42245
 2083,   0.00000,   4.97000,   7.23091
 2084,   0.00000,   5.30000,   7.04398
 2085,   0.00000,   5.21000,   6.86160
 2086,   0.00000,   4.78000,   6.68367
 2087,   0.00000,   4.45000,   6.51011
 2088,   0.00000,   4.76000,   6.34086
 2089,   0.00000,   4.87000,   6.17581
 2090,   0.00000,   5.06000,   6.01489
 2091,   0.00000,   5.08000,   5.85802
 2092,   0.00000,   5.13000,   5.70510
 2093,   0.00000,   4.85000,   5.55605
 2094,   0.00000,   4.76000,   5.41078
 2095,   0.00000,   4.69000,   5.26922
 2096,   0.00000,   4.48000,   5.13127
 2097,   0.00000,   5.54000,   4.99686
 2098,   0.00000,   5.17000,   4.86590
 2099,   0.00000,   5.39000,   4.73831
 2100,   0.00000,   5.43000,   4.61401
 2101,   0.00000,   3.66000,   4.49292
 2102,   0.00000,   5.21000,   4.37496
 2103,   0.00000,   2.68000,   4.26007
 2104,   0.00000,   4.00000,   4.14815
 2105,   0.00000,   5.10000,   4.03914
 2106,   0.00000,   5.33000,   3.93297
 2107,   0.00000,   4.71000,   3.82956
 2108,   0.00000,   5.07000,   3.72885
 2109,   0.00000,   6.19000,   3.63077
 2110,   0.00000,   4.42000,   3.53525
 2111,   0.00000,   4.41000,   3.44222
 2112,   0.30000,   4.42000,   3.35687
 2113,   0.00000,   4.45000,   3.27754
 2114,   0.00000,   4.51000,   3.20297
 2115,   0.00000,   4.67000,   3.13212
 2116,   0.00000,   5.04000,   3.06420
 2117,   0.00000,   4.48000,   2.99861
 2118,   0.00000,   4.54000,   2.93488
 2119,   0.00000,   4.91000,   2.87265
 2120,   0.00000,   5.32000,   2.81165
 2121,   0.00000,   4.98000,   2.75171
 2122,   0.00000,   5.85000,   2.69267
 2123,   0.00000,   5.66000,   2.63445
 2124,   0.00000,   5.78000,   2.57699
 2125,   0.20000,   4.01000,   2.52375
 2126,   0.00000,   6.19000,   2.47366
 2127,   0.00000,   4.82000,   2.42589
 2128,   0.20000,   5.47000,   2.38331
 2129,   0.20000,   5.26000,   2.34789
 2130,   0.70000,   4.24000,   2.32962
 2131,   0.00000,   3.83000,   2.32311
 2132,   0.00000,   5.61000,   2.32420
 2133,   0.10000,   4.42000,   2.33140
 2134,   0.10000,   3.51000,   2.34353
 2135,   0.10000,   3.98000,   2.35957
 2136,   0.00000,   4.32000,   2.37695
 2137,   0.20000,   4.76000,   2.39725
 2138,   0.10000,   4.54000,   2.41982
 2139,   0.00000,   4.63000,   2.44233
 2140,   0.10000,   4.91000,   2.46488
 2141,   0.00000,   4.48000,   2.48574
 2142,   0.00000,   4.70000,   2.50371
 2143,   0.00000,   4.54000,   2.51800
 2144,   0.00000,   4.42000,   2.52808
 2145,   0.00000,   6.00000,   2.53369
 2146,   0.00000,   4.70000,   2.53474
 2147,   0.00000,   4.29000,   2.53128
 2148,   0.00000,   5.60000,   2.52344
 2149,   0.00000,   2.15000,   2.51143
 2150,   0.00000,   5.41000,   2.49553
 2151,   0.00000,   5.19000,   2.47601
 2152,   0.00000,   4.91000,   2.45319
 2153,   0.00000,   5.16000,   2.42736
 2154,   0.00000,   2.80000,   2.39886
 2155,   0.00000,   3.33000,   2.36796
 2156,   0.00000,   5.19000,   2.33498
 2157,   0.00000,   3.37000,   2.30017
 2158,   0.00000,   3.43000,   2.26381
 2159,   0.00000,   3.75000,   2.22614
 2160,   0.00000,   4.38000,   2.18738
 2161,   0.00000,   4.68000,   2.14774
 2162,   0.00000,   4.59000,   2.10741
 2163,   0.00000,   4.98000,   2.06656
 2164,   0.00000,   4.65000,   2.02535
 2165,   0.00000,   4.20000,   1.98392
 2166,   0.00000,   4.35000,   1.94240
 2167,   0.00000,   4.43000,   1.90090
 2168,   0.00000,   4.10000,   1.85952
 2169,   0.00000,   5.90000,   1.81836
 2170,   0.00000,   3.01000,   1.77750
 2171,   0.00000,   3.19000,   1.73699
 2172,   0.00000,   3.25000,   1.69691
 2173,   0.00000,   3.46000,   1.65730
 2174,   0.00000,   3.84000,   1.61822
 2175,   0.00000,   4.86000,   1.57969
 2176,   0.00000,   4.44000,   1.54175
 2177,   0.00000,   2.89000,   1.50444
 2178,   0.00000,   2.83000,   1.46776
 2179,   0.00000,   3.22000,   1.43174
 2180,   0.00000,   7.54000,   1.39640
 2181,   0.00000,   5.39000,   1.36173
 2182,   0.00000,   3.19000,   1.32776
 2183,   0.00000,   3.38000,   1.29449
 2184,   0.00000,   3.63000,   1.26191
